id,key,value,type
487904337,area,yes,regular
487904337,highway,services,regular
487904337,name,排洞停车区,regular
487904337,en,Paidong Parking Area,name
487904338,bridge,yes,regular
487904338,highway,motorway,regular
487904338,layer,1,regular
487904338,name,厦蓉高速公路,regular
487904338,en,Xiamen-Chengdu Expressway,name
487904338,oneway,yes,regular
487904338,ref,G76,regular
487904338,source,GPS,regular
487904339,highway,motorway,regular
487904339,layer,1,regular
487904339,name,厦蓉高速公路,regular
487904339,en,Xiamen-Chengdu Expressway,name
487904339,oneway,yes,regular
487904339,ref,G76,regular
487904339,source,GPS,regular
487904340,highway,motorway,regular
487904340,layer,1,regular
487904340,name,厦蓉高速公路,regular
487904340,en,Xiamen-Chengdu Expressway,name
487904340,oneway,yes,regular
487904340,ref,G76,regular
487904340,source,GPS,regular
487904340,tunnel,yes,regular
487904341,highway,motorway,regular
487904341,layer,1,regular
487904341,name,厦蓉高速公路,regular
487904341,en,Xiamen-Chongqing Expressway,name
487904341,oneway,yes,regular
487904341,ref,G76,regular
487904341,source,GPS,regular
487904342,highway,motorway,regular
487904342,layer,1,regular
487904342,name,厦蓉高速公路,regular
487904342,en,Xiamen-Chengdu Expressway,name
487904342,oneway,yes,regular
487904342,ref,G76,regular
487904342,source,GPS,regular
487904342,tunnel,yes,regular
487904343,bridge,yes,regular
487904343,highway,motorway,regular
487904343,layer,1,regular
487904343,name,厦蓉高速公路,regular
487904343,en,Xiamen-Chengdu Expressway,name
487904343,oneway,yes,regular
487904343,ref,G76,regular
487904343,source,GPS,regular
487904344,highway,motorway,regular
487904344,layer,1,regular
487904344,name,厦蓉高速公路,regular
487904344,en,Xiamen-Chengdu Expressway,name
487904344,oneway,yes,regular
487904344,ref,G76,regular
487904344,source,GPS,regular
487904345,bridge,yes,regular
487904345,highway,motorway,regular
487904345,layer,1,regular
487904345,name,厦蓉高速公路,regular
487904345,en,Xiamen-Chengdu Expressway,name
487904345,oneway,yes,regular
487904345,ref,G76,regular
487904345,source,GPS,regular
487904346,highway,motorway,regular
487904346,layer,1,regular
487904346,name,厦蓉高速公路,regular
487904346,en,Xiamen-Chengdu Expressway,name
487904346,oneway,yes,regular
487904346,ref,G76,regular
487904346,source,GPS,regular
487904347,highway,motorway,regular
487904347,layer,1,regular
487904347,name,厦蓉高速公路,regular
487904347,en,Xiamen-Chengdu Expressway,name
487904347,oneway,yes,regular
487904347,ref,G76,regular
487904347,source,GPS,regular
487904347,tunnel,yes,regular
487904348,highway,service,regular
487904349,area,yes,regular
487904349,highway,services,regular
487904349,name,排洞停车区,regular
487904349,en,Paidong Parking Area,name
487904350,highway,motorway,regular
487904350,layer,1,regular
487904350,name,厦蓉高速公路,regular
487904350,en,Xiamen-Chengdu Expressway,name
487904350,oneway,yes,regular
487904350,ref,G76,regular
487904350,source,GPS,regular
487904351,bridge,yes,regular
487904351,highway,motorway,regular
487904351,layer,1,regular
487904351,name,厦蓉高速公路,regular
487904351,en,Xiamen-Chengdu Expressway,name
487904351,oneway,yes,regular
487904351,ref,G76,regular
487904351,source,GPS,regular
487904352,highway,motorway,regular
487904352,layer,1,regular
487904352,name,厦蓉高速公路,regular
487904352,en,Xiamen-Chengdu Expressway,name
487904352,oneway,yes,regular
487904352,ref,G76,regular
487904352,source,GPS,regular
487904353,highway,motorway,regular
487904353,layer,1,regular
487904353,name,厦蓉高速公路,regular
487904353,en,Xiamen-Chengdu Expressway,name
487904353,oneway,yes,regular
487904353,ref,G76,regular
487904353,source,GPS,regular
487904353,tunnel,yes,regular
487904354,bridge,yes,regular
487904354,highway,motorway,regular
487904354,layer,1,regular
487904354,name,厦蓉高速公路,regular
487904354,en,Xiamen-Chengdu Expressway,name
487904354,oneway,yes,regular
487904354,ref,G76,regular
487904354,source,GPS,regular
487904355,highway,motorway,regular
487904355,layer,1,regular
487904355,name,厦蓉高速公路,regular
487904355,en,Xiamen-Chengdu Expressway,name
487904355,oneway,yes,regular
487904355,ref,G76,regular
487904355,source,GPS,regular
487909996,bridge,yes,regular
487909996,highway,motorway,regular
487909996,layer,1,regular
487909996,name,厦蓉高速公路,regular
487909996,en,Xiamen-Chengdu Expressway,name
487909996,oneway,yes,regular
487909996,ref,G76,regular
487909996,source,GPS,regular
487909997,highway,motorway,regular
487909997,layer,1,regular
487909997,name,厦蓉高速公路,regular
487909997,en,Xiamen-Chengdu Expressway,name
487909997,oneway,yes,regular
487909997,ref,G76,regular
487909997,source,GPS,regular
487909997,tunnel,yes,regular
487909998,highway,motorway,regular
487909998,layer,1,regular
487909998,name,厦蓉高速公路,regular
487909998,en,Xiamen-Chengdu Expressway,name
487909998,oneway,yes,regular
487909998,ref,G76,regular
487909998,source,GPS,regular
487909999,highway,motorway,regular
487909999,layer,1,regular
487909999,name,厦蓉高速公路,regular
487909999,en,Xiamen-Chengdu Expressway,name
487909999,oneway,yes,regular
487909999,ref,G76,regular
487909999,source,GPS,regular
487909999,tunnel,yes,regular
487910000,highway,motorway,regular
487910000,layer,1,regular
487910000,name,厦蓉高速公路,regular
487910000,en,Xiamen-Chengdu Expressway,name
487910000,oneway,yes,regular
487910000,ref,G76,regular
487910000,source,GPS,regular
487910001,highway,motorway,regular
487910001,layer,1,regular
487910001,name,厦蓉高速公路,regular
487910001,en,Xiamen-Chengdu Expressway,name
487910001,oneway,yes,regular
487910001,ref,G76,regular
487910001,source,GPS,regular
487910001,tunnel,yes,regular
487910002,highway,motorway,regular
487910002,layer,1,regular
487910002,name,厦蓉高速公路,regular
487910002,en,Xiamen-Chengdu Expressway,name
487910002,oneway,yes,regular
487910002,ref,G76,regular
487910002,source,GPS,regular
487910003,bridge,yes,regular
487910003,highway,motorway,regular
487910003,layer,1,regular
487910003,name,厦蓉高速公路,regular
487910003,en,Xiamen-Chengdu Expressway,name
487910003,oneway,yes,regular
487910003,ref,G76,regular
487910003,source,GPS,regular
487910004,highway,motorway,regular
487910004,layer,1,regular
487910004,name,厦蓉高速公路,regular
487910004,en,Xiamen-Chengdu Expressway,name
487910004,oneway,yes,regular
487910004,ref,G76,regular
487910004,source,GPS,regular
487910005,highway,motorway,regular
487910005,layer,1,regular
487910005,name,厦蓉高速公路,regular
487910005,en,Xiamen-Chengdu Expressway,name
487910005,oneway,yes,regular
487910005,ref,G76,regular
487910005,source,GPS,regular
487910005,tunnel,yes,regular
487940825,waterway,stream,regular
487941338,waterway,stream,regular
487941894,waterway,stream,regular
487941896,waterway,stream,regular
488407622,highway,trunk,regular
488407622,name,宝山北路,regular
488407622,oneway,yes,regular
488407625,highway,primary,regular
488407625,name,延安东路,regular
488407625,oneway,yes,regular
488407628,bridge,yes,regular
488407628,highway,footway,regular
488407631,bridge,yes,regular
488407631,highway,footway,regular
488421020,highway,residential,regular
488421021,highway,residential,regular
488421022,highway,residential,regular
488421023,highway,residential,regular
488421024,highway,residential,regular
488421025,highway,residential,regular
488421026,highway,footway,regular
488421027,highway,footway,regular
488421028,highway,footway,regular
488421029,highway,footway,regular
488421030,highway,footway,regular
488421031,highway,residential,regular
488421032,highway,residential,regular
488421033,highway,residential,regular
488421034,highway,residential,regular
488421034,name,三民东路,regular
488421035,highway,path,regular
488421035,name,上河坎,regular
488421036,highway,primary_link,regular
488421036,oneway,yes,regular
488421037,highway,primary_link,regular
488421037,oneway,yes,regular
488421038,highway,primary_link,regular
488421038,oneway,yes,regular
488421039,highway,primary_link,regular
488421039,oneway,yes,regular
488421040,highway,residential,regular
488609681,highway,secondary,regular
488609681,name,中山路 Zhongshan Road,regular
488609681,en,Zhongshan Road,name
488609681,zh,中山路,name
488609682,highway,secondary,regular
488609682,name,建设东路,regular
488609682,en,Jianshe Road East,name
488609682,source,GPS,regular
488609683,bridge,yes,regular
488609683,highway,secondary,regular
488609683,name,中山路 Zhongshan Road,regular
488609683,en,Zhongshan Road,name
488609683,zh,中山路,name
488609684,highway,pedestrian,regular
488609684,name,水族风情步行街,regular
488609685,highway,secondary,regular
488609686,highway,residential,regular
488609687,bridge,yes,regular
488609687,highway,tertiary,regular
488609688,highway,secondary,regular
488609688,ref,S206,regular
488609689,highway,secondary,regular
488609689,ref,S206,regular
488609690,highway,secondary,regular
488609691,highway,residential,regular
488609692,bridge,yes,regular
488609692,highway,residential,regular
488609693,highway,residential,regular
488609695,highway,residential,regular
489336948,bridge,yes,regular
489336948,highway,primary,regular
489336948,layer,1,regular
489336948,ref,S308,regular
489336948,source,GPS,regular
489336949,highway,footway,regular
489336949,source,gps,regular
489336950,waterway,river,regular
489336951,highway,footway,regular
489336951,source,gps,regular
489336952,highway,pedestrian,regular
489336952,source,gps,regular
489336954,highway,pedestrian,regular
489336954,source,gps,regular
489336955,area,yes,regular
489336955,highway,pedestrian,regular
489336955,source,gps,regular
489336957,highway,footway,regular
489336957,source,gps,regular
489336958,highway,footway,regular
489336958,source,gps,regular
489336959,highway,pedestrian,regular
489336959,source,gps,regular
489336960,highway,footway,regular
489336960,source,gps,regular
489336961,bridge,yes,regular
489336961,highway,pedestrian,regular
489336961,layer,1,regular
489336961,source,gps,regular
489336962,highway,pedestrian,regular
489336962,source,gps,regular
489336963,highway,pedestrian,regular
489336963,source,gps,regular
489336964,highway,pedestrian,regular
489336964,source,gps,regular
489336967,highway,footway,regular
489336967,source,gps,regular
489336969,highway,footway,regular
489336969,source,gps,regular
489336972,highway,pedestrian,regular
489336972,source,gps,regular
489336976,highway,pedestrian,regular
489336980,highway,pedestrian,regular
489336980,source,gps,regular
489336981,highway,residential,regular
489336983,area,yes,regular
489336983,highway,pedestrian,regular
489336983,source,gps,regular
489336984,highway,secondary,regular
489336984,source,gps,regular
489455569,leisure,park,regular
489455570,building,yes,regular
489455570,name,贵阳喜来登贵航酒店,regular
489455570,en,Sheraton Hotel Guiyang,name
489455570,tourism,hotel,regular
489455571,amenity,place_of_worship,regular
489455571,building,yes,regular
489455571,name,黔明寺,regular
489455571,en,Qianming Temple,name
489455571,religion,buddhist,regular
489455572,amenity,parking,regular
489455572,parking,surface,regular
489455573,natural,water,regular
489455574,natural,water,regular
489455575,natural,water,regular
489455576,building,yes,regular
489455576,name,贵阳华美达神奇大酒店,regular
489455576,en,Ramada Plaza Guiyang,name
489455576,note,Previously Miracle Inn and Holiday Inn Guiyang.,regular
489455576,tourism,hotel,regular
489457817,highway,tertiary,regular
489457817,name,大兴路 Daxing Road,regular
489457817,en,Daxing Road,name
489457817,zh,大兴路,name
489457817,oneway,yes,regular
489457817,source,bing,regular
489457818,building,yes,regular
489457819,highway,service,regular
489457820,building,yes,regular
489457822,building,yes,regular
489581666,area,yes,regular
489581666,highway,pedestrian,regular
489581667,highway,pedestrian,regular
489581668,highway,pedestrian,regular
489581668,source,gps,regular
489581669,highway,pedestrian,regular
489581670,landuse,basin,regular
489581671,highway,pedestrian,regular
489581671,source,gps,regular
489585078,city,贵阳市,addr
489585078,street,威清路,addr
489585078,building,commercial,regular
489585078,name,比兰德装饰市场,regular
489608773,bridge,yes,regular
489608773,highway,secondary,regular
489608773,layer,1,regular
489608773,source,gps,regular
489608774,highway,secondary,regular
489608774,source,gps,regular
489608775,highway,track,regular
489608775,source,gps,regular
489608776,bridge,yes,regular
489608776,highway,track,regular
489608776,layer,1,regular
489608777,highway,footway,regular
489608777,source,gps,regular
489608778,highway,footway,regular
489608778,source,gps,regular
489608779,area,yes,regular
489608779,highway,pedestrian,regular
489608779,source,gps,regular
489608780,highway,tertiary,regular
489608781,highway,residential,regular
489608781,source,gps,regular
489673943,amenity,social_facility,regular
489673943,area,yes,regular
489673943,name,遵义市 红花岗区 儿童 福利 院,regular
489673943,en,Zunyi Honghuagang District Children's Welfare Institute,name
489673943,note,Boundaries are arbitrary.,regular
489673943,social_facility,group_home,regular
489673943,for,orphan,social_facility
489680550,natural,water,regular
489680552,natural,water,regular
489680554,natural,water,regular
489680556,natural,water,regular
489680558,natural,water,regular
489680560,building,yes,regular
489680563,building,yes,regular
489680565,highway,service,regular
489680567,building,yes,regular
489680569,building,yes,regular
489680570,building,yes,regular
489680572,building,yes,regular
489680574,building,yes,regular
489680576,amenity,social_facility,regular
489680576,area,yes,regular
